transaction_id,customer_id,amount,timestamp,location_city,lat,lon,merchant_type,device_id,payment_mode,is_fraud
TXN_004782,CUST_0301,55.17,2026-04-27 20:29:09.522932,Tokyo,35.6895,139.6917,Retail,DEV_0019,Debit Card,0
TXN_003949,CUST_0029,209.79,2026-04-27 20:35:37.522932,Paris,48.8566,2.3522,Entertainment,DEV_0115,Credit Card,0
TXN_001194,CUST_0322,75.37,2026-04-27 20:42:05.522932,Singapore,1.3521,103.8198,Food,DEV_0016,Debit Card,0
TXN_004723,CUST_0076,21.91,2026-04-27 20:45:50.522932,Paris,48.8566,2.3522,Online,DEV_0031,Credit Card,0
TXN_004307,CUST_0280,52.97,2026-04-27 20:47:52.522932,New York,40.7128,-74.006,Health,DEV_0002,Wire Transfer,0
TXN_004820,CUST_0394,17.92,2026-04-27 20:58:34.522932,Dubai,25.2048,55.2708,Retail,DEV_0151,Mobile Wallet,0
TXN_000727,CUST_0127,116.01,2026-04-27 21:14:50.522932,Tokyo,35.6895,139.6917,Services,DEV_0060,Wire Transfer,0
TXN_004526,CUST_0157,37.13,2026-04-27 21:27:39.522932,Tokyo,35.6895,139.6917,Health,DEV_0115,Debit Card,0
TXN_004884,CUST_0113,108.43,2026-04-27 21:28:53.522932,Paris,48.8566,2.3522,Travel,DEV_0155,Debit Card,0
TXN_003822,CUST_0158,127.76,2026-04-27 21:35:59.522932,Mumbai,19.076,72.8777,Food,DEV_0088,Mobile Wallet,0
TXN_000854,CUST_0438,15.21,2026-04-27 21:36:27.522932,Dubai,25.2048,55.2708,Online,DEV_0215,Debit Card,0
TXN_001956,CUST_0067,71.29,2026-04-27 21:38:47.522932,Tokyo,35.6895,139.6917,Health,DEV_0170,Mobile Wallet,0
TXN_004104,CUST_0108,23.32,2026-04-27 21:49:27.522932,Mumbai,19.076,72.8777,Services,DEV_0089,Debit Card,0
TXN_000595,CUST_0399,7.9,2026-04-27 21:51:01.522932,Mumbai,19.076,72.8777,Health,DEV_0097,Credit Card,0
TXN_004122,CUST_0031,20.42,2026-04-27 21:58:21.522932,Paris,48.8566,2.3522,Travel,DEV_0196,Debit Card,0
TXN_001346,CUST_0049,119.53,2026-04-27 22:05:52.522932,Singapore,1.3521,103.8198,Online,DEV_0239,Mobile Wallet,0
TXN_001939,CUST_0020,171.93,2026-04-27 22:25:28.522932,London,51.5074,-0.1278,Entertainment,DEV_0232,Debit Card,0
TXN_004844,CUST_0131,25.19,2026-04-27 22:26:46.522932,Tokyo,35.6895,139.6917,Services,DEV_0050,Credit Card,0
TXN_004657,CUST_0226,124.33,2026-04-27 22:27:11.522932,Dubai,25.2048,55.2708,Services,DEV_0072,Wire Transfer,0
TXN_003168,CUST_0435,27.2,2026-04-27 22:29:03.522932,New York,40.7128,-74.006,Services,DEV_0139,Wire Transfer,0
TXN_000242,CUST_0200,42.32,2026-04-27 22:32:14.522932,Paris,48.8566,2.3522,Entertainment,DEV_0146,Debit Card,0
TXN_001115,CUST_0068,88.86,2026-04-27 22:41:23.522932,Dubai,25.2048,55.2708,Travel,DEV_0177,Wire Transfer,0
TXN_001369,CUST_0292,13.84,2026-04-27 22:47:26.522932,Paris,48.8566,2.3522,Health,DEV_0144,Mobile Wallet,0
TXN_004247,CUST_0490,84.44,2026-04-27 22:48:44.522932,Mumbai,19.076,72.8777,Travel,DEV_0011,Credit Card,0
TXN_004976,CUST_0077,71.87,2026-04-27 22:59:55.522932,Singapore,1.3521,103.8198,Entertainment,DEV_0087,Wire Transfer,0
TXN_002149,CUST_0213,142.86,2026-04-27 23:04:17.522932,Mumbai,19.076,72.8777,Entertainment,DEV_0064,Mobile Wallet,0
TXN_000243,CUST_0440,304.74,2026-04-27 23:06:45.522932,Dubai,25.2048,55.2708,Services,DEV_0226,Wire Transfer,0
TXN_001278,CUST_0223,56.31,2026-04-27 23:41:41.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0130,Mobile Wallet,0
TXN_002185,CUST_0120,132.71,2026-04-27 23:57:58.522932,Tokyo,35.6895,139.6917,Services,DEV_0072,Mobile Wallet,0
TXN_004118,CUST_0052,7.98,2026-04-28 00:20:43.522932,Mumbai,19.076,72.8777,Retail,DEV_0169,Credit Card,0
TXN_001305,CUST_0089,30.01,2026-04-28 00:22:04.522932,Singapore,1.3521,103.8198,Retail,DEV_0036,Mobile Wallet,0
TXN_000189,CUST_0488,126.63,2026-04-28 00:27:23.522932,Singapore,1.3521,103.8198,Services,DEV_0080,Mobile Wallet,0
TXN_002729,CUST_0231,49.45,2026-04-28 00:39:09.522932,Singapore,1.3521,103.8198,Services,DEV_0029,Credit Card,0
TXN_000678,CUST_0046,37.73,2026-04-28 00:55:28.522932,Dubai,25.2048,55.2708,Health,DEV_0178,Wire Transfer,0
TXN_004208,CUST_0337,41.0,2026-04-28 01:08:48.522932,Tokyo,35.6895,139.6917,Entertainment,DEV_0085,Credit Card,0
TXN_004841,CUST_0075,79.61,2026-04-28 01:20:57.522932,Paris,48.8566,2.3522,Services,DEV_0027,Wire Transfer,0
TXN_003531,CUST_0214,15.4,2026-04-28 01:21:31.522932,London,51.5074,-0.1278,Online,DEV_0114,Mobile Wallet,0
TXN_003488,CUST_0282,33.49,2026-04-28 01:24:49.522932,Mumbai,19.076,72.8777,Travel,DEV_0231,Wire Transfer,0
TXN_004930,CUST_0029,32938.39,2026-04-28 01:27:28.522932,Tokyo,35.6895,139.6917,Services,DEV_0234,Credit Card,1
TXN_003138,CUST_0280,75.2,2026-04-28 01:31:17.522932,New York,40.7128,-74.006,Online,DEV_0002,Debit Card,0
TXN_001823,CUST_0423,90.16,2026-04-28 01:31:22.522932,Tokyo,35.6895,139.6917,Online,DEV_0163,Debit Card,0
TXN_001926,CUST_0072,175.43,2026-04-28 01:36:08.522932,Paris,48.8566,2.3522,Food,DEV_0081,Credit Card,0
TXN_004991,CUST_0152,197.88,2026-04-28 01:38:49.522932,Mumbai,19.076,72.8777,Travel,DEV_0239,Debit Card,0
TXN_003478,CUST_0417,73.65,2026-04-28 01:42:58.522932,New York,40.7128,-74.006,Entertainment,DEV_0110,Wire Transfer,0
TXN_000714,CUST_0181,77.9,2026-04-28 01:51:20.522932,Dubai,25.2048,55.2708,Health,DEV_0193,Credit Card,0
TXN_004367,CUST_0399,63.12,2026-04-28 01:55:57.522932,Mumbai,19.076,72.8777,Services,DEV_0097,Credit Card,0
TXN_003885,CUST_0072,116.17,2026-04-28 02:01:26.522932,London,51.5074,-0.1278,Entertainment,DEV_0081,Credit Card,0
TXN_000586,CUST_0477,80.31,2026-04-28 02:03:55.522932,Singapore,1.3521,103.8198,Travel,DEV_0131,Credit Card,0
TXN_000073,CUST_0428,30.75,2026-04-28 02:20:53.522932,Dubai,25.2048,55.2708,Retail,DEV_0174,Debit Card,0
TXN_003791,CUST_0063,85.49,2026-04-28 02:28:43.522932,Paris,48.8566,2.3522,Travel,DEV_0205,Debit Card,0
TXN_000857,CUST_0055,38.16,2026-04-28 03:02:08.522932,New York,40.7128,-74.006,Food,DEV_0176,Wire Transfer,0
TXN_003917,CUST_0393,107.79,2026-04-28 03:07:07.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0183,Mobile Wallet,0
TXN_002981,CUST_0309,43045.37,2026-04-28 03:12:13.522932,Singapore,1.3521,103.8198,Food,DEV_0074,Debit Card,1
TXN_002156,CUST_0222,78.85,2026-04-28 03:12:51.522932,Tokyo,35.6895,139.6917,Food,DEV_0076,Debit Card,0
TXN_002869,CUST_0044,161.34,2026-04-28 03:17:36.522932,Singapore,1.3521,103.8198,Retail,DEV_0193,Credit Card,0
TXN_001154,CUST_0271,9.04,2026-04-28 03:31:51.522932,Tokyo,35.6895,139.6917,Travel,DEV_0173,Mobile Wallet,1
TXN_003534,CUST_0337,19.42,2026-04-28 03:33:37.522932,Paris,48.8566,2.3522,Online,DEV_0085,Mobile Wallet,0
TXN_002942,CUST_0152,583.05,2026-04-28 03:42:12.522932,Mumbai,19.076,72.8777,Travel,DEV_0239,Debit Card,0
TXN_003473,CUST_0431,72.53,2026-04-28 04:06:37.522932,Dubai,25.2048,55.2708,Health,DEV_0145,Mobile Wallet,0
TXN_004937,CUST_0334,54.87,2026-04-28 04:08:17.522932,Dubai,25.2048,55.2708,Travel,DEV_0224,Mobile Wallet,0
TXN_002540,CUST_0471,51.13,2026-04-28 04:15:53.522932,London,51.5074,-0.1278,Entertainment,DEV_0144,Mobile Wallet,0
TXN_000735,CUST_0058,37.37,2026-04-28 04:17:12.522932,Paris,48.8566,2.3522,Entertainment,DEV_0068,Wire Transfer,0
TXN_001711,CUST_0168,143.67,2026-04-28 04:19:54.522932,Mumbai,19.076,72.8777,Online,DEV_0146,Wire Transfer,0
TXN_004542,CUST_0379,77.66,2026-04-28 04:21:04.522932,Mumbai,19.076,72.8777,Entertainment,DEV_0111,Wire Transfer,0
TXN_002602,CUST_0111,54.29,2026-04-28 04:34:58.522932,Mumbai,19.076,72.8777,Food,DEV_0071,Debit Card,0
TXN_001963,CUST_0092,41.68,2026-04-28 04:35:41.522932,Singapore,1.3521,103.8198,Travel,DEV_0081,Mobile Wallet,0
TXN_002371,CUST_0201,115.01,2026-04-28 04:45:10.522932,Tokyo,35.6895,139.6917,Food,DEV_0133,Credit Card,0
TXN_004773,CUST_0107,116.35,2026-04-28 05:02:40.522932,Dubai,25.2048,55.2708,Food,DEV_0089,Credit Card,0
TXN_003403,CUST_0302,4.12,2026-04-28 05:08:05.522932,New York,40.7128,-74.006,Food,DEV_0092,Wire Transfer,0
TXN_002019,CUST_0255,51.19,2026-04-28 05:16:20.522932,Mumbai,19.076,72.8777,Travel,DEV_0147,Debit Card,0
TXN_003096,CUST_0172,119.06,2026-04-28 06:02:15.522932,Tokyo,35.6895,139.6917,Travel,DEV_0225,Wire Transfer,0
TXN_000985,CUST_0468,116.46,2026-04-28 06:12:50.522932,Singapore,1.3521,103.8198,Food,DEV_0048,Wire Transfer,0
TXN_004954,CUST_0038,23.53,2026-04-28 06:32:10.522932,Tokyo,35.6895,139.6917,Travel,DEV_0096,Mobile Wallet,0
TXN_003118,CUST_0365,60.63,2026-04-28 06:39:36.522932,New York,40.7128,-74.006,Retail,DEV_0111,Credit Card,0
TXN_004175,CUST_0388,31.84,2026-04-28 06:42:51.522932,Mumbai,19.076,72.8777,Health,DEV_0194,Debit Card,0
TXN_004568,CUST_0002,25.32,2026-04-28 06:58:17.522932,New York,40.7128,-74.006,Services,DEV_0094,Credit Card,0
TXN_004971,CUST_0046,30.52,2026-04-28 07:00:34.522932,Dubai,25.2048,55.2708,Retail,DEV_0178,Wire Transfer,0
TXN_004691,CUST_0164,296.15,2026-04-28 07:00:59.522932,London,51.5074,-0.1278,Entertainment,DEV_0234,Wire Transfer,0
TXN_004646,CUST_0459,120.18,2026-04-28 07:01:52.522932,Tokyo,35.6895,139.6917,Food,DEV_0007,Wire Transfer,0
TXN_004964,CUST_0312,132.43,2026-04-28 07:33:51.522932,London,51.5074,-0.1278,Health,DEV_0002,Mobile Wallet,0
TXN_001981,CUST_0155,11.14,2026-04-28 07:46:52.522932,Singapore,1.3521,103.8198,Retail,DEV_0111,Mobile Wallet,0
TXN_003813,CUST_0470,46.46,2026-04-28 07:47:51.522932,Dubai,25.2048,55.2708,Services,DEV_0047,Credit Card,0
TXN_004863,CUST_0047,291.91,2026-04-28 07:48:02.522932,Dubai,25.2048,55.2708,Retail,DEV_0202,Wire Transfer,0
TXN_004193,CUST_0004,121.29,2026-04-28 08:00:24.522932,Singapore,1.3521,103.8198,Entertainment,DEV_0220,Wire Transfer,0
TXN_000990,CUST_0266,61.32,2026-04-28 08:00:42.522932,London,51.5074,-0.1278,Entertainment,DEV_0064,Mobile Wallet,0
TXN_003908,CUST_0318,121.83,2026-04-28 08:08:56.522932,Mumbai,19.076,72.8777,Retail,DEV_0044,Credit Card,0
TXN_002895,CUST_0374,55.89,2026-04-28 08:19:33.522932,Paris,48.8566,2.3522,Retail,DEV_0094,Wire Transfer,0
TXN_004008,CUST_0381,5.87,2026-04-28 08:23:14.522932,London,51.5074,-0.1278,Services,DEV_0028,Wire Transfer,0
TXN_004776,CUST_0183,25.97,2026-04-28 08:27:10.522932,New York,40.7128,-74.006,Food,DEV_0096,Wire Transfer,0
TXN_003223,CUST_0179,104.39,2026-04-28 08:38:35.522932,London,51.5074,-0.1278,Food,DEV_0024,Credit Card,0
TXN_000693,CUST_0276,258.41,2026-04-28 08:50:57.522932,Mumbai,19.076,72.8777,Health,DEV_0109,Wire Transfer,0
TXN_003444,CUST_0320,62.33,2026-04-28 08:51:41.522932,London,51.5074,-0.1278,Online,DEV_0200,Debit Card,0
TXN_001514,CUST_0462,32.16,2026-04-28 08:52:38.522932,New York,40.7128,-74.006,Health,DEV_0026,Credit Card,0
TXN_004199,CUST_0080,31462.3,2026-04-28 08:58:36.522932,Singapore,1.3521,103.8198,Services,DEV_0024,Debit Card,1
TXN_001282,CUST_0379,45.88,2026-04-28 09:00:22.522932,Mumbai,19.076,72.8777,Food,DEV_0111,Credit Card,0
TXN_001767,CUST_0498,24.7,2026-04-28 09:05:50.522932,Singapore,1.3521,103.8198,Retail,DEV_0119,Mobile Wallet,0
TXN_002564,CUST_0373,35.54,2026-04-28 09:05:57.522932,Paris,48.8566,2.3522,Health,DEV_0156,Debit Card,0
TXN_004947,CUST_0420,39.2,2026-04-28 09:06:32.522932,New York,40.7128,-74.006,Retail,DEV_0104,Credit Card,0
TXN_001569,CUST_0343,17.39,2026-04-28 09:14:15.522932,Singapore,1.3521,103.8198,Food,DEV_0082,Credit Card,0
TXN_000067,CUST_0437,40.31,2026-04-28 09:18:15.522932,New York,40.7128,-74.006,Online,DEV_0130,Debit Card,0
TXN_000627,CUST_0068,22.84,2026-04-28 09:34:44.522932,Dubai,25.2048,55.2708,Services,DEV_0177,Wire Transfer,0
TXN_001961,CUST_0186,34.65,2026-04-28 09:38:49.522932,New York,40.7128,-74.006,Entertainment,DEV_0029,Wire Transfer,0
TXN_002879,CUST_0457,147.37,2026-04-28 10:04:34.522932,Paris,48.8566,2.3522,Entertainment,DEV_0156,Debit Card,0
TXN_003958,CUST_0085,28.94,2026-04-28 10:12:38.522932,London,51.5074,-0.1278,Online,DEV_0156,Mobile Wallet,0
TXN_001127,CUST_0374,200.05,2026-04-28 10:16:27.522932,London,51.5074,-0.1278,Services,DEV_0094,Credit Card,0
TXN_002201,CUST_0495,79.12,2026-04-28 10:28:19.522932,Paris,48.8566,2.3522,Online,DEV_0115,Credit Card,0
TXN_004666,CUST_0319,555.6,2026-04-28 10:38:40.522932,Mumbai,19.076,72.8777,Food,DEV_0021,Debit Card,0
TXN_001114,CUST_0305,68.21,2026-04-28 10:56:36.522932,Dubai,25.2048,55.2708,Health,DEV_0237,Credit Card,0
TXN_004406,CUST_0339,22.39,2026-04-28 10:56:45.522932,London,51.5074,-0.1278,Food,DEV_0197,Mobile Wallet,0
TXN_002133,CUST_0426,48.55,2026-04-28 10:59:16.522932,Tokyo,35.6895,139.6917,Health,DEV_0139,Wire Transfer,0
TXN_004452,CUST_0259,163.36,2026-04-28 11:01:46.522932,London,51.5074,-0.1278,Food,DEV_0002,Wire Transfer,0
TXN_000514,CUST_0052,69.22,2026-04-28 11:02:43.522932,Tokyo,35.6895,139.6917,Online,DEV_0094,Debit Card,0
TXN_004443,CUST_0089,24.79,2026-04-28 11:09:24.522932,Singapore,1.3521,103.8198,Health,DEV_0036,Credit Card,0
TXN_001596,CUST_0270,113.55,2026-04-28 11:11:01.522932,Singapore,1.3521,103.8198,Food,DEV_0144,Wire Transfer,0
TXN_003427,CUST_0016,6.88,2026-04-28 11:11:32.522932,Paris,48.8566,2.3522,Services,DEV_0231,Credit Card,0
TXN_002573,CUST_0118,8.18,2026-04-28 11:37:25.522932,Dubai,25.2048,55.2708,Food,DEV_0021,Debit Card,0
TXN_004567,CUST_0328,116.02,2026-04-28 11:41:10.522932,London,51.5074,-0.1278,Food,DEV_0126,Wire Transfer,0
TXN_003229,CUST_0313,101.59,2026-04-28 11:51:31.522932,Paris,48.8566,2.3522,Travel,DEV_0195,Wire Transfer,0
TXN_003136,CUST_0184,31.0,2026-04-28 11:53:14.522932,Tokyo,35.6895,139.6917,Food,DEV_0082,Debit Card,0
TXN_000778,CUST_0207,16.75,2026-04-28 12:05:57.522932,Tokyo,35.6895,139.6917,Food,DEV_0087,Credit Card,0
TXN_003496,CUST_0289,38.12,2026-04-28 12:06:55.522932,New York,40.7128,-74.006,Services,DEV_0068,Debit Card,0
TXN_001177,CUST_0457,57.65,2026-04-28 12:09:23.522932,New York,40.7128,-74.006,Travel,DEV_0156,Wire Transfer,0
TXN_001865,CUST_0484,779.94,2026-04-28 12:24:43.522932,Tokyo,35.6895,139.6917,Food,DEV_0225,Mobile Wallet,0
TXN_000163,CUST_0455,11295.35,2026-04-28 12:41:18.522932,Tokyo,35.6895,139.6917,Retail,DEV_0102,Wire Transfer,1
TXN_003786,CUST_0074,80.76,2026-04-28 12:41:53.522932,Mumbai,19.076,72.8777,Entertainment,DEV_0133,Credit Card,0
TXN_004516,CUST_0474,102.56,2026-04-28 12:42:26.522932,New York,40.7128,-74.006,Services,DEV_0170,Debit Card,0
TXN_003341,CUST_0231,48.56,2026-04-28 12:51:04.522932,Singapore,1.3521,103.8198,Entertainment,DEV_0179,Mobile Wallet,0
TXN_003551,CUST_0200,31.55,2026-04-28 12:56:17.522932,Paris,48.8566,2.3522,Entertainment,DEV_0146,Debit Card,0
TXN_001374,CUST_0346,10.9,2026-04-28 13:03:25.522932,Tokyo,35.6895,139.6917,Food,DEV_0100,Wire Transfer,0
TXN_003066,CUST_0213,34.99,2026-04-28 13:40:14.522932,New York,40.7128,-74.006,Services,DEV_0064,Debit Card,0
TXN_003632,CUST_0142,100.35,2026-04-28 13:45:04.522932,Paris,48.8566,2.3522,Travel,DEV_0157,Mobile Wallet,0
TXN_004830,CUST_0055,10.35,2026-04-28 13:49:48.522932,New York,40.7128,-74.006,Food,DEV_0176,Mobile Wallet,0
TXN_002517,CUST_0129,24.08,2026-04-28 14:05:11.522932,New York,40.7128,-74.006,Online,DEV_0029,Mobile Wallet,0
TXN_004860,CUST_0441,529.91,2026-04-28 14:28:56.522932,London,51.5074,-0.1278,Online,DEV_0242,Wire Transfer,0
TXN_001948,CUST_0481,36.47,2026-04-28 14:33:02.522932,Mumbai,19.076,72.8777,Food,DEV_0035,Credit Card,0
TXN_003712,CUST_0263,90.4,2026-04-28 14:36:03.522932,London,51.5074,-0.1278,Entertainment,DEV_0109,Credit Card,0
TXN_004189,CUST_0281,58.55,2026-04-28 14:45:38.522932,London,51.5074,-0.1278,Entertainment,DEV_0177,Mobile Wallet,0
TXN_001808,CUST_0124,163.88,2026-04-28 15:06:03.522932,Singapore,1.3521,103.8198,Retail,DEV_0125,Credit Card,0
TXN_004448,CUST_0017,20.1,2026-04-28 15:18:10.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0127,Credit Card,0
TXN_000308,CUST_0154,42863.56,2026-04-28 15:25:24.522932,Paris,48.8566,2.3522,Travel,DEV_0058,Wire Transfer,1
TXN_004535,CUST_0079,6.97,2026-04-28 15:35:30.522932,London,51.5074,-0.1278,Entertainment,DEV_0241,Wire Transfer,0
TXN_004050,CUST_0249,88.0,2026-04-28 15:36:58.522932,Mumbai,19.076,72.8777,Travel,DEV_0185,Mobile Wallet,0
TXN_002127,CUST_0281,64.51,2026-04-28 15:46:14.522932,London,51.5074,-0.1278,Food,DEV_0177,Credit Card,0
TXN_004438,CUST_0335,16.55,2026-04-28 15:46:27.522932,Dubai,25.2048,55.2708,Retail,DEV_0147,Mobile Wallet,0
TXN_002453,CUST_0256,195.74,2026-04-28 15:47:00.522932,Tokyo,35.6895,139.6917,Entertainment,DEV_0216,Mobile Wallet,0
TXN_003098,CUST_0344,145.33,2026-04-28 15:54:04.522932,London,51.5074,-0.1278,Online,DEV_0159,Wire Transfer,0
TXN_003963,CUST_0226,533.47,2026-04-28 16:02:16.522932,Dubai,25.2048,55.2708,Retail,DEV_0072,Wire Transfer,0
TXN_000077,CUST_0219,23.51,2026-04-28 16:04:46.522932,Mumbai,19.076,72.8777,Services,DEV_0168,Debit Card,0
TXN_000285,CUST_0496,68.52,2026-04-28 16:06:08.522932,Dubai,25.2048,55.2708,Services,DEV_0066,Wire Transfer,0
TXN_002416,CUST_0134,55.14,2026-04-28 16:08:29.522932,Tokyo,35.6895,139.6917,Travel,DEV_0016,Debit Card,0
TXN_004469,CUST_0065,11.53,2026-04-28 16:16:46.522932,Mumbai,19.076,72.8777,Services,DEV_0084,Credit Card,0
TXN_004952,CUST_0129,57.49,2026-04-28 16:30:01.522932,Singapore,1.3521,103.8198,Retail,DEV_0029,Debit Card,0
TXN_000089,CUST_0162,27.17,2026-04-28 16:47:36.522932,Dubai,25.2048,55.2708,Food,DEV_0190,Credit Card,0
TXN_000573,CUST_0376,238.38,2026-04-28 17:05:47.522932,Dubai,25.2048,55.2708,Online,DEV_0171,Debit Card,0
TXN_002288,CUST_0060,25.65,2026-04-28 17:11:00.522932,Mumbai,19.076,72.8777,Services,DEV_0181,Credit Card,0
TXN_001954,CUST_0070,20.43,2026-04-28 17:15:26.522932,Tokyo,35.6895,139.6917,Online,DEV_0016,Debit Card,0
TXN_003042,CUST_0225,28.81,2026-04-28 17:21:56.522932,Tokyo,35.6895,139.6917,Entertainment,DEV_0224,Debit Card,0
TXN_003561,CUST_0286,443.02,2026-04-28 17:23:16.522932,Paris,48.8566,2.3522,Travel,DEV_0050,Mobile Wallet,0
TXN_000515,CUST_0219,155.46,2026-04-28 17:33:03.522932,Mumbai,19.076,72.8777,Retail,DEV_0210,Debit Card,0
TXN_003703,CUST_0432,60.57,2026-04-28 18:00:24.522932,London,51.5074,-0.1278,Travel,DEV_0103,Wire Transfer,0
TXN_001017,CUST_0445,56.09,2026-04-28 18:07:51.522932,Tokyo,35.6895,139.6917,Entertainment,DEV_0049,Debit Card,0
TXN_002908,CUST_0017,21.0,2026-04-28 18:23:10.522932,Dubai,25.2048,55.2708,Retail,DEV_0127,Wire Transfer,0
TXN_000551,CUST_0312,58.58,2026-04-28 18:24:31.522932,London,51.5074,-0.1278,Food,DEV_0002,Wire Transfer,0
TXN_002803,CUST_0336,23.71,2026-04-28 18:31:43.522932,New York,40.7128,-74.006,Entertainment,DEV_0142,Debit Card,0
TXN_002214,CUST_0328,26.53,2026-04-28 18:43:09.522932,London,51.5074,-0.1278,Online,DEV_0126,Wire Transfer,0
TXN_001798,CUST_0117,33.33,2026-04-28 18:43:19.522932,Mumbai,19.076,72.8777,Online,DEV_0237,Debit Card,0
TXN_001701,CUST_0357,15.59,2026-04-28 18:53:52.522932,Mumbai,19.076,72.8777,Services,DEV_0161,Wire Transfer,0
TXN_004497,CUST_0091,150.37,2026-04-28 19:03:11.522932,Dubai,25.2048,55.2708,Food,DEV_0127,Wire Transfer,0
TXN_004182,CUST_0404,39.26,2026-04-28 19:05:44.522932,Dubai,25.2048,55.2708,Food,DEV_0043,Debit Card,0
TXN_002926,CUST_0312,27.57,2026-04-28 19:15:18.522932,London,51.5074,-0.1278,Entertainment,DEV_0002,Credit Card,0
TXN_004371,CUST_0300,44.73,2026-04-28 19:16:56.522932,Tokyo,35.6895,139.6917,Entertainment,DEV_0188,Mobile Wallet,0
TXN_003880,CUST_0290,71.9,2026-04-28 19:23:08.522932,Tokyo,35.6895,139.6917,Retail,DEV_0236,Credit Card,0
TXN_002050,CUST_0220,28.18,2026-04-28 19:25:27.522932,Dubai,25.2048,55.2708,Food,DEV_0219,Credit Card,0
TXN_000658,CUST_0333,13.09,2026-04-28 19:35:49.522932,New York,40.7128,-74.006,Retail,DEV_0071,Mobile Wallet,0
TXN_002876,CUST_0484,27.25,2026-04-28 19:37:22.522932,Tokyo,35.6895,139.6917,Online,DEV_0225,Wire Transfer,0
TXN_000699,CUST_0290,74.4,2026-04-28 19:40:36.522932,Tokyo,35.6895,139.6917,Services,DEV_0097,Wire Transfer,0
TXN_003457,CUST_0210,28.49,2026-04-28 20:02:10.522932,Mumbai,19.076,72.8777,Travel,DEV_0143,Mobile Wallet,0
TXN_004770,CUST_0268,61.9,2026-04-28 20:04:06.522932,Mumbai,19.076,72.8777,Retail,DEV_0124,Mobile Wallet,0
TXN_000916,CUST_0015,26.7,2026-04-28 20:28:37.522932,Mumbai,19.076,72.8777,Health,DEV_0189,Debit Card,0
TXN_003691,CUST_0453,148.5,2026-04-28 20:53:29.522932,Paris,48.8566,2.3522,Services,DEV_0083,Debit Card,0
TXN_004086,CUST_0004,77.17,2026-04-28 20:56:37.522932,Singapore,1.3521,103.8198,Travel,DEV_0001,Wire Transfer,0
TXN_004442,CUST_0312,20.41,2026-04-28 21:06:23.522932,London,51.5074,-0.1278,Travel,DEV_0002,Debit Card,0
TXN_000673,CUST_0439,27.07,2026-04-28 21:16:19.522932,Singapore,1.3521,103.8198,Online,DEV_0068,Credit Card,0
TXN_004396,CUST_0469,127.48,2026-04-28 21:18:24.522932,New York,40.7128,-74.006,Services,DEV_0204,Wire Transfer,0
TXN_003548,CUST_0083,19.85,2026-04-28 21:43:29.522932,Mumbai,19.076,72.8777,Health,DEV_0053,Mobile Wallet,0
TXN_003293,CUST_0324,117.76,2026-04-28 21:46:55.522932,Paris,48.8566,2.3522,Retail,DEV_0161,Mobile Wallet,0
TXN_000541,CUST_0301,40.56,2026-04-28 22:09:31.522932,Tokyo,35.6895,139.6917,Online,DEV_0019,Wire Transfer,0
TXN_004632,CUST_0489,73.96,2026-04-28 22:29:12.522932,Singapore,1.3521,103.8198,Entertainment,DEV_0024,Credit Card,0
TXN_003217,CUST_0068,24.1,2026-04-28 22:33:00.522932,Dubai,25.2048,55.2708,Services,DEV_0177,Wire Transfer,0
TXN_001876,CUST_0493,37.12,2026-04-28 22:38:14.522932,New York,40.7128,-74.006,Retail,DEV_0135,Mobile Wallet,0
TXN_001551,CUST_0190,17.65,2026-04-28 22:44:10.522932,Dubai,25.2048,55.2708,Entertainment,DEV_0182,Mobile Wallet,0
TXN_004858,CUST_0201,302.77,2026-04-28 22:47:40.522932,Tokyo,35.6895,139.6917,Entertainment,DEV_0133,Mobile Wallet,0
TXN_001368,CUST_0167,138.03,2026-04-28 22:51:28.522932,Paris,48.8566,2.3522,Entertainment,DEV_0056,Wire Transfer,0
TXN_001463,CUST_0408,212.58,2026-04-28 22:55:09.522932,Tokyo,35.6895,139.6917,Health,DEV_0016,Mobile Wallet,0
TXN_004248,CUST_0347,11.94,2026-04-28 22:55:14.522932,Paris,48.8566,2.3522,Travel,DEV_0136,Mobile Wallet,0
TXN_002689,CUST_0444,5.53,2026-04-28 23:05:03.522932,Tokyo,35.6895,139.6917,Health,DEV_0094,Wire Transfer,1
TXN_000235,CUST_0413,76.88,2026-04-28 23:27:10.522932,Dubai,25.2048,55.2708,Health,DEV_0116,Mobile Wallet,0
TXN_000970,CUST_0215,13.89,2026-04-28 23:42:26.522932,London,51.5074,-0.1278,Retail,DEV_0229,Credit Card,0
TXN_002240,CUST_0237,117.67,2026-04-28 23:43:55.522932,Mumbai,19.076,72.8777,Health,DEV_0011,Mobile Wallet,0
TXN_004147,CUST_0284,4.92,2026-04-28 23:52:53.522932,Tokyo,35.6895,139.6917,Retail,DEV_0136,Wire Transfer,0
TXN_000650,CUST_0180,4.83,2026-04-29 00:08:07.522932,Tokyo,35.6895,139.6917,Entertainment,DEV_0176,Debit Card,1
TXN_004616,CUST_0312,15.38,2026-04-29 00:11:33.522932,London,51.5074,-0.1278,Online,DEV_0002,Wire Transfer,0
TXN_004422,CUST_0106,165.81,2026-04-29 00:12:57.522932,Mumbai,19.076,72.8777,Retail,DEV_0012,Wire Transfer,0
